std,mean
0.1389242945668176,0.025615838246654584
1.2392336043039522,2.867750389007115
1.0342930263102499,2.892636499015868
0.55072424641436,6.603680938119979
0.548349910586018,9.817250425511983
0.0,0.0
1.1687033113185306,7.377346408566418
0.5097643699266033,0.5095671302131386
0.14782813350925286,0.02050029372404051
0.210532968620952,0.013106244753923241
1.2960082305770582,0.7396541979606759
0.8869000087112293,1.0311442644494158
0.7043402101784948,2.6609292236670763
0.7556126644052776,0.38904892923912787
0.42113241548876545,0.253342715606371
0.08506109783354283,0.01004024051335821
0.042494097719709155,0.003887232214675906
0.12432929748426627,0.02180322236128998
3.492905464205523,2.881573786186546
1.0722400913066887,9.389470181730362
1.1246891887561374,3.431125686689953
2.423775734651951,2.66728010520303
1.262902435972356,8.386034661061556
0.0,0.0
0.3871391788971663,0.08540506975010624
0.744004094048558,0.552988585003676
2.7225821199993483,2.54599415492629
0.708780820712111,9.021935470570577
1.7401646539334836,4.677529318079764
1.4015890679130032,6.612690246886055
2.9519116227132236,1.7696587194234927
1.4022547321178758,0.7492646644962516
0.8842826239659786,6.636591198174691
2.8481771308066923,2.1300662953625755
1.1733455245329676,13.962295728900747
1.4043224381087236,8.642984473175373
1.417279590832775,1.3759889571004327
0.4618820229531833,0.1314194676736759
0.42048213917448524,9.419425554663837
2.042411430034657,1.6920785663944993
0.7802068615035477,9.658968954391323
0.5772765715637533,0.1452308236488529
0.34401055722394297,0.08965978431045629
0.29773954745858056,0.10879855376334542
2.199103501401535,1.795350464633064
1.3584515473959702,5.873076487578549
0.7615629392818039,10.149406950659657
0.5364854752347246,9.822714969017804
0.46708269568367433,11.146972824152238
0.5800133731689315,0.5302907489001172
0.5163590336150047,8.783092510468146
0.5644748522857529,8.99697491539405
0.6141500676336954,11.513532461554563
0.5313328356132634,9.817855222130149
0.5648420310956217,8.017163351603177
1.255494191407339,7.943101097866844
0.5065582734939447,10.272170293209637
1.4126563556447034,6.170685215024904
1.7930162985784135,9.001982648467527
1.6164877006111484,3.7033587090007827
0.7556285994206349,6.425688427254883
2.715271260723799,6.6970810494371005
2.781750611418927,2.893047724930525
1.6825425847392252,3.650685302922179
1.0890508762540307,10.051202126417676
0.8336035663621519,10.255862634738337
1.3287670417500055,10.888585765618615
2.4918734687762583,4.637933050887551
1.181726505396935,8.148489813968187
1.791330558619229,5.768548457465373
1.1280151090371298,8.25335256614403
2.304128048252693,5.718885160754591
1.7927505813243745,5.19393626365014
0.5245987323616954,9.037122526253881
1.070380898726418,0.7744867947954265
2.152194492043438,6.517165260578273
1.5544924041907418,5.028466944111152
1.7636802318759663,1.7937806652035821
1.01144998750671,9.249368167919425
0.4830795241698222,8.79158152515015
0.6656943471172724,9.34985715432422
1.0487833253355072,7.225335747912111
0.6970670841533629,8.724901309530297
3.922497874403527,4.749903913540395
2.1121702493706302,1.510339431635337
2.2652677697528616,1.683837418613418
0.6979331095111899,10.483421437084624
2.9674271194038386,4.9561398206012
2.1748844349552168,9.9632150315255
1.9415869773460717,8.437256990371534
1.0553305453106705,9.983080282501321
2.5428010521318942,3.573165227517725
1.8026268742958615,5.094307099721646
2.3082378612937346,7.165277659573744
3.3035814860169985,4.011646884295475
1.419046966801545,7.910440715415842
0.7519480167939158,8.808037664707994
1.5335444387187287,4.081596978193689
0.7357315041151788,10.729481237520554
0.670575026883231,9.067469419801132
0.546200561316625,10.532741787059487
0.5206631962615477,10.676605599628143
0.4367291661275346,10.31333916048934
0.3986208117812306,10.098460141565374
0.9807439632691454,9.920095393634115
1.6635390786989321,6.4839348358515565
1.054428027367391,2.1553858301020363
0.9993940943993355,1.4408125416002644
0.9506943248052229,0.5124771586165672
0.5643698141611777,9.391654222589915
0.8937554457218051,9.61434376073772
1.9242247443970637,2.208902565112198
0.628278132267203,10.675416887818571
0.5059127215077545,8.780324155435459
0.8363196779420956,8.01408736137548
0.6980007511304682,10.499533633465521
0.6914328692988092,8.580050042335031
1.4392232553087534,3.7322899524430255
1.066972177464258,11.886353109934754
0.9342203449117282,8.748872241054604
0.6203700169659532,9.80558679801049
0.6780756815494623,9.206314306070405
1.2506151246128072,7.538202690750789
0.6998654433606459,8.008118063568572
0.41665409935459213,10.504600568472537
0.5418890890749943,10.26175109574339
1.9435940430580945,8.581111523623882
1.040919458813309,7.992483760399851
0.46607045961305005,10.9557266966542
0.5579985333590097,10.108165633773497
0.9293304268946215,11.20370776934936
1.1957789070944191,6.170290070611983
1.9447014487437073,9.191044672970747
2.4688805726210714,4.33409334372633
4.132832955919871,6.51337466921148
0.9037471356831228,0.7495406528925438
0.6442848275390616,10.75846987463601
0.4751607589722187,9.256032586886185
0.7763731574482421,8.802777918114307
1.4346383589174276,7.137725286413923
0.6649120760529647,10.130372922038315
1.3022448825835435,10.416368700369636
1.0475022964236753,10.616051170473476
1.3698709373622924,8.646416109695373
0.6018337907050244,9.136164464293111
1.8001229692926226,9.129800840196523
0.7431547791671743,9.008210555796119
0.44897907727300307,9.775368110783901
3.386046906654214,4.565808184285316
0.7423979797103742,10.060522719656099
1.3545954017219348,10.186127781724796
1.2937847433161938,8.781262387058444
0.8415808848573461,12.135526347295714
2.26595025782401,6.652175654983966
1.6773085326146728,6.854998946189851
0.554094554626242,10.14062009919936
0.8279961552039546,9.231468133952005
0.9293404949178911,10.327951184831408
0.8266808664404826,8.626869213929083
0.6510770181244055,10.824013462871815
1.1389674265642984,8.020517238494904
0.5955176664451248,9.811168387451536
0.4883440831311981,9.017866403260705
1.697924665452237,4.88632383602435
1.9202608670125978,2.057599242782742
1.7278562268049722,5.676574318217037
1.6675602220594925,3.8288664683072704
1.1221284989267672,1.4785697657496801
0.37922515077362307,0.15219055600250533
0.2333022082068509,0.07273069708025373
1.1049412338841884,7.688658959080703
0.5994562306719782,8.336969147742623
3.7830842459290235,5.005398688601699
0.9158334939474805,0.6058244572345095
1.2561151450739185,6.3278938914916845
0.7955917603970385,8.53910086350499
1.100819110915994,9.429564185291813
2.2832067657243864,5.332375473169793
0.5004437355614637,11.44921389231384
0.7498050902424088,12.287062390742708
3.9270156872656914,3.874717087578932
1.1766329475260802,7.214190082604925
0.7882549875184357,10.170320400471683
0.733300469471911,11.495970470182645
1.5600205236227929,6.272041475786674
0.6064518178854321,0.2599518058409616
0.5479083315675944,9.440181306515033
0.8617022385019626,8.91326192187951
0.7698471120542933,8.287030827192153
1.2865915814141173,7.408070497042964
1.2844881832836803,2.0606470373071364
0.9353355132824482,9.299486472461002
0.5784912788438171,8.445785716585416
0.730116732996513,8.867570418259657
0.49623124650847783,10.614461686957059
1.757594707847332,7.514148660317654
0.8107183484572279,8.80448738620258
1.966550815940903,2.34669001073671
0.4160198174155328,10.762230350822431
0.49351904652248163,10.200699806508059
1.2004972264783424,10.421609932075864
0.7755666324421105,8.230714180993987
0.7818353640291168,8.634407937226163
1.7609293103802905,4.905304534298453
0.38861560471154244,0.1756638490658166
1.0821560378266795,5.077599667415927
1.0236292967601388,4.103256805901608
0.928489887307409,1.003747092084691
1.2198228776575997,2.058204683567546
1.1864847329897528,2.598606082034162
0.8252550360571924,1.238087841957595
1.3068599424602791,9.09683655150111
0.6544878661028148,8.360571580029104
1.1963318211660199,11.162486788506483
0.9454803312010303,11.211736427082261
1.1841671616534122,10.021988074204437
1.6970923455391693,9.43850272711324
1.5589869900281743,3.4817712631746227
1.8967028130989403,4.093113103905233
4.831572607134558,2.9625215627163115
4.634619868060232,2.7496230312858874
2.213984317714418,6.68890443923806
0.2665687591805456,0.09844415554356503
2.798948141344554,5.155956706683239
1.0829559658985881,9.976347449726802
0.7350560363947323,9.958094209609488
1.7651935905341072,7.5962847800500635
2.2320338859492592,3.1751255384577077
1.1892974878176579,12.530551775655287
1.424374724949321,1.4890742178684373
0.5105611452873237,16.489632039345842
2.189383576577989,2.6016620880352748
0.5921690544212296,15.952486045242646
2.0065903420492415,8.10673941172113
0.6697027244771033,10.025839866399235
1.076579013726675,0.2002342966603241
0.17925876257192738,0.06118637270905331
0.3051700446422935,0.16191179589278465
2.404022343824837,1.8352151560005971
0.21989417557299956,0.04367681980113433
0.7495402851581882,12.181132835723133
2.181211736382286,2.981112457021716
0.8479797500410857,0.9882041773991237
0.546636713527261,13.332708894978252
0.4144587783198322,9.985438827394624
0.36349246230832494,11.312245521349041
0.5075524996507162,10.367100984811534
0.5032191677519958,12.646937916665673
0.8480060232268242,7.406721550636738
1.0691319291306145,5.468826961808699
0.5097937120978158,12.064735078303453
0.42923454238895065,7.859768037777484
0.5113560720394368,9.040323229374884
0.4702914960206406,8.65376079017872
0.24304669128105577,0.07132520840924947
0.2649517668605107,0.025617149027586352
0.6742728504204661,10.366655566865374
1.8263111363033777,4.047794112789288
0.5439708802332497,9.812299167846907
0.6136220512684482,8.198836885641706
0.7022334987631003,8.321001594056098
1.0721975893698794,9.268019941901429
0.8534006705845162,9.55450778584759
3.1363652011967558,4.968409751228181
0.8375978166591859,6.2079928237847755
0.6608424737483869,6.7294380664857565
0.4076897871615045,0.06829595221889127
0.9555917131917394,0.8774914255738465
0.7533812797665367,7.115544476269104
0.8605286885020403,10.60798147322612
1.2940520738431278,3.2490021060881853
2.2666065943235782,9.235573660166526
0.9221705286075553,11.704080520250555
0.7081019150965665,9.382565365814669
1.3980616221046676,0.5886913925733284
1.1388113698812965,8.59249783285307
0.7121469526925218,1.1392101039865437
0.918999406641063,1.0792398606713773
1.1790641314855344,2.3445150222136206
1.8479049284078903,5.220559881121642
1.6744893360284085,3.9180488598068077
1.469882359083336,7.24198247639307
1.3834647479955364,1.1315278813899403
1.0819041347775853,0.31799279911621964
0.23454617681579185,0.05977514092441578
